"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"wetindexws"	"pctcarbresidws"	"pctglactilloamws"	"na2ows"	"rckdepws"	"pctglactilcrsws"	"pctcolluvsedws"	"sio2ws"	"k2ows"	"clayws"	"pcthydricws"	"pcteolcrsws"	"hydrlcondws"	"runoffws"	"pctglaclakecrsws"	"fe2o3ws"	"bfiws"	"p2o5ws"	"al2o3ws"	"omws"	"compstrgthws"	"kffactws"	"pctglactilclayws"	"wtdepws"	"caows"	"mgows"	"pctalluvcoastws"	"permws"	"pctsilicicws"	"elevws"	"pctcoastcrsws"	"pctnoncarbresidws"	"sandws"	"sws"	"nws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
9410998	-0.52287874527889	-0.559090917933209	-0.809668301826907	-0.718966632749999	-6.83772230820884	1089.2743	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3461	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.1064578549067	0	0	39.72	-1.42829116817967	0.6492	1180.19488651446	179.969900054319	14.475225903781	9.9516983189876	-0.866538246045522
9410886	-0.793174123965453	-0.841637507901734	-1.06048074737639	-1.01772876695591	-6.83772230820884	922.7472	NA	NA	1.1753	NA	NA	NA	2134.42570240506	2.1981	NA	NA	NA	0.818331484298204	0.499997345452229	NA	11.5602	54	-4.40796977856226	12.7569	NA	1.9035	0.2668	NA	NA	0.141122645983835	0.178442326652006	NA	NA	NA	0.820029564254653	NA	NA	NA	-0.668572703477232	0.747	1191.44299316599	186.408630044943	14.3516006469636	9.3724575042915	-1.6226739228575
9410364	1.37694175714678	1.16274358323545	0.808548551240473	1.16651891754097	-6.83772230820884	923.674	0	0	1.1778	152.4	0	0	2202.87125944507	2.0749	16.422700131878	0	0	0.857591789326875	0.499997375053163	0	15.5136	55.826	-4.60160977035215	11.9092	-0.551318804963038	1.3296	0.3018	0	88.0514848901484	0.206404258365025	0.123882950762989	100	10.5662622408036	0	2.27668774788796	0	0	47.9688725834058	-0.639595945268167	0.7638	1189.67649698384	186.256578567475	14.2167056363821	9.10693818314785	2.98910856399487
9410892	-0.580044251508591	-0.643974142804964	-0.872895201631951	-0.801342913042829	-6.83772230820884	939.5789	NA	NA	1.1804	152.4	NA	NA	2126.37637632006	2.1188	18.74	NA	NA	0.784260582566155	0.499997345452229	NA	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1697	NA	48.15	0.289723500764574	0.17012448132849	NA	7.1	NA	0.83533067584947	NA	NA	39.72	-0.530325227446729	0.733	1191.50706474384	186.144229873842	14.3523621629557	9.38621716899015	-1.05918557604897
9410890	-0.718966632749999	-0.772113295383757	-0.995678626213057	-0.943095148659718	-6.83772230820884	943.6208	NA	NA	1.1804	152.4	NA	NA	2126.37637632006	2.1188	18.74	NA	NA	0.784260582566155	0.499997345452229	NA	14.7826	54	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.223	NA	48.15	0.289723500764574	0.17012448132849	NA	7.1	NA	1.08461098269417	NA	NA	39.72	-0.530325227446729	0.733	1191.52313315306	186.338590706324	14.3516707387755	9.3760412014966	-1.42197002278474
9410894	1.58060569179071	1.34966598409665	0.98285894231212	1.37138191916667	-6.83772230820884	919.1881	0	0	1.1774	152.4	0	0	2204.00656008007	2.0815	16.508910672397	0	0	0.860517677461806	0.499997363966014	0	15.2428	56.0033	-4.60160977035215	11.9441	-0.531977286984246	1.4096	0.2947	0	86.118123897745	0.192836664630794	0.124419928203201	100	10.47643408729	0	2.32989410490642	0	0	47.7967059911306	-0.653451441449571	0.7652	1189.19247867725	186.320301979495	14.2205270472229	9.11142594184169	3.31266155259971
9411000	-0.806875401642754	-0.821023052703954	-1.0555173278449	-1.00877392430307	-6.83772230820884	996.5	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.1565	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.44472561354143	0	0	39.72	-1.42829116817967	0.6492	1180.298512696	180.200119906124	14.4699438934	9.93042852784	-1.60865082180278
9410896	0.28126068705524	0.156549151332084	-0.128427064453538	0.0663259253624106	-6.83772230820884	945.8869	0	0	1.18	152.4	0	0	2127.08734244507	2.1258	15.7837950229208	0	0	0.78737544933169	0.499997345452229	0	14.4982	56.6282	-4.41407996959363	12.3589	-0.705074150179057	1.0698	0.3236	0	97.4284872298625	0.278036185829002	0.170881353122319	100	11.6635232481991	0	2.25357174888037	0	0	50.7085985592665	-0.540909210397905	0.7342	1188.13184665029	186.534239954667	14.2177168290766	9.09436365913556	0.961656432960654
9410898	0.283979284238706	0.158965260383711	-0.126098402134958	0.0692980121158995	-6.83772230820884	945.4327	0	0	1.1799	152.4	0	0	2127.19823778007	2.1269	15.8020728929385	0	0	0.787857038774233	0.499997345452229	0	14.4539	56.6306	-4.41407996959363	12.3649	-0.700330640699057	1.0823	0.3239	0	97.1238041002278	0.276182308559372	0.170950091196177	100	11.6353075170843	0	2.24756967099671	0	0	50.6406573381061	-0.542572307052001	0.7344	1188.13249113755	186.535334175495	14.2179419402236	9.09477568309242	0.967260344676357
9410900	-0.83863199776203	-0.872895201631951	-1.09151498111599	-1.06048074737639	-4.40749580705581	902.8515	0	0	1.1759	152.4	0	0	2133.44565340506	2.1884	18.74	0	0	0.814314200207526	0.499997345452229	0	11.9534	NA	-4.40796977856226	12.7036	-0.179448827561249	1.7919	0.3671	0	48.15	0.161342171618472	0.177428641935365	100	7.1	0	1.56637076330993	0	0	39.72	-0.649170726415096	0.7453	1189.103411837	186.621571931219	14.2830570405727	9.22019822797357	-1.72122933495883
9410902	-0.804100347588	-0.841637507901734	-1.06048074737639	-1.02687214639568	-6.83772230820884	901.1731	0	0	1.1752	152.4	0	0	2134.60213512007	2.1999	18.74	0	0	0.819043550710122	0.499997345452229	0	11.4897	NA	-4.40796977856226	12.7664	-0.179448827561249	1.9235	0.3668	0	48.15	0.137418255605857	0.178644763861044	100	7.1	0	1.50571290060762	0	0	39.72	-0.672232510095229	0.7473	1189.14118771301	186.613383289721	14.2841820135285	9.22302671758536	-1.62738996656079
9409308	0.978500069311505	0.797336800775419	0.468495024507217	0.767081621363397	-5.15985559231425	896.0834	0	0	1.176	152.4	0	0	2236.79658888007	2.0679	15.7648659352074	0	0	0.889251265379804	0.499997345452229	0	15.3564	56.2587	-4.68216686471088	11.7986	-0.700236739822345	1.6058	0.3047	0	97.7440258391222	0.143606652437559	0.104183463227534	100	11.6927442705966	0	2.76860237578103	0	0	50.7617444653639	-0.721246399044885	0.7789	1187.65319380394	186.492793438986	14.1892048347845	9.04032491818795	2.31196737722822
9411002	-1.04095860767413	-1.03621217264972	-1.25963731049786	-1.24412514431989	-6.83772230820884	1002.8889	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2481	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.27931663950152	0	0	39.72	-1.42829116817967	0.6492	1180.29296875172	180.201548541392	14.4698991775172	9.93027114868966	-2.25854565435758
9411004	1.53977843494524	1.34028543947049	0.956936413844244	1.35848688810026	-6.83772230820884	1055.6006	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345733564	0	14.7826	54.0285	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3422	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.608993400797883	0	0	39.7098524383979	-1.42829116817967	0.6492	1180.69101888168	182.096526572093	14.4106153672507	9.71130516250328	3.26551883745131
9411006	1.53554727917668	1.3364397198168	0.953324696389234	1.35430056234538	-6.83772230820884	1055.8394	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345737233	0	14.7826	54.0389	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3446	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.615437136889114	0	0	39.7098322653934	-1.42829116817967	0.6492	1180.69067940141	182.12531007268	14.4099154595152	9.70842871415767	3.25888874109904
9411008	1.53054545878902	1.33189272410224	0.949048292315713	1.34933581811727	-6.83772230820884	1055.5685	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345739679	0	14.7826	54.0587	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3456	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.622484823299298	0	0	39.7097503981105	-1.42829116817967	0.6492	1180.69492146802	182.151520985069	14.4091496546898	9.70553303362038	3.25105591706666
9411012	-0.473660722608863	-0.51570016065179	-0.767003889605306	-0.671620396559223	-6.83772230820884	1077.6533	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3086	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.300952930120481	0	0	39.72	-1.42829116817967	0.6492	1179.96722265434	177.456471751482	14.4831596557856	10.0999110198891	-0.746227304660437
9411010	-0.229884705212161	-0.290730039023321	-0.559090917933209	-0.427128397798359	-6.83772230820884	1075.5017	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2224	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.461727785397032	0	0	39.72	-1.42829116817967	0.6492	1180.01866279538	177.677842616351	14.4831311855299	10.0886604723295	-0.154685068479397
9411018	-0.903089986988469	-0.910094888557071	-1.13667713987359	-1.10790539730395	-6.83772230820884	1030.1973	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	51	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3122	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.43931797368447	0	0	39.72	-1.42829116817967	0.6492	1180.35306885	175.421547859086	14.46718061925	10.1798156214	-1.87060214691221
9411016	-0.804100347588	-0.81815641205237	-1.05060999335021	-1.00436480539806	-6.83772230820884	1054.2216	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	51	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3093	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.486030024632758	0	0	39.72	-1.42829116817967	0.6492	1180.35263207024	175.427474412284	14.4672238372698	10.1795965263016	-1.59940453617604
9411020	0.450095075871756	0.334252642334432	0.0240749873078372	0.256717745977728	-6.83772230820884	1059.7218	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	51.4747	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.348	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.137730238905879	0	0	39.72	-1.42829116817967	0.6492	1179.24741632417	177.269922792454	14.4831637580273	10.1109283778532	1.3275907976029
9409712	0.54789771756322	0.424064525417651	0.107888025183137	0.354876422516426	-6.83772230820884	1058.0509	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	51.4453	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.296	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	-0.230125936067295	0	0	39.72	-1.42829116817967	0.6492	1179.53984147052	176.765839896677	14.4788075509256	10.1293919044792	1.52215648193677
9410904	0.96458958748995	0.784545974054594	0.456517857805414	0.753046561626606	-6.83772230820884	896.2631	0	0	1.176	152.4	0	0	2239.11835720507	2.0645	15.6673172857718	0	0	0.890583080451259	0.499997345452229	0	15.4614	56.2519	-4.68899832245853	11.7742	-0.725536333976762	1.5938	0.3057	0	99.3701139868579	0.144565533362876	0.102253344107099	100	11.8433310982969	0	2.80001992671862	0	0	51.1237810111305	-0.721475035260695	0.7795	1187.59649217016	186.491124903036	14.1858413641214	9.03368331440546	2.28712425006251
9410910	-0.537602002099546	-0.581698708678597	-0.829738284602108	-0.737548910267197	-6.83772230820884	921.2966	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3475	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.842450238702312	0	0	39.72	-0.530325227446729	0.733	1196.14207784935	168.194734080942	14.2733068237118	10.1776153468777	-0.926704575696725
9410908	-0.322393047278595	-0.384049948342547	-0.645891560850677	-0.52287874527889	-6.83772230820884	919.58	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2601	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.692824920470766	0	0	39.72	-0.530325227446729	0.733	1196.38942812749	168.526804631507	14.276206743506	10.1658845498805	-0.396717690786335
9410912	1.18780263871845	1.01076623351847	0.64650175003171	0.993788813818749	-6.83772230820884	950.6366	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997444742904	0	14.7826	53.4809	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3473	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.913933307578558	0	0	39.72	-0.530325227446729	0.733	1197.39766570223	169.295504351192	14.2534390870172	10.0789541810938	2.67423419130754
9410914	-0.367542707814263	-0.442492798093139	-0.698970004333847	-0.583359492660055	-6.83772230820884	1038.3027	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.367	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.787263820770422	0	0	39.72	-0.530325227446729	0.733	1197.63670168664	180.37669050566	14.3998562656068	9.77993232241167	-0.549154433609845
9410916	-0.256490235270786	-0.340083799929199	-0.605548319172033	-0.47108329972106	-6.83772230820884	1030.7675	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3614	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.784631865991553	0	0	39.72	-0.530325227446729	0.733	1197.6119184459	180.323531739485	14.3991501748038	9.78125456425684	-0.282439182669621
9415914	0.326130956711	0.195346058348697	-0.105683937315008	0.113943352307171	-6.83772230820884	1011.714	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997399934666	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.361	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.789284475812692	0	0	39.72	-0.530325227446729	0.733	1197.5307393789	180.882491930421	14.4037685230129	9.76134619042387	1.0179792896212
9411034	-0.283162276699642	-0.356547323512826	-0.619788758286584	-0.498940737780878	-6.83772230820884	1013.9773	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	55	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3665	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.1479910256868	0	0	39.72	-0.530325227446729	0.733	1193.46443821066	185.412046329833	14.367257457373	9.45474057629492	-0.324960422118726
9411032	-0.279014255845435	-0.352617029884402	-0.616184634017774	-0.493494967593775	-6.83772230820884	1013.3312	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	55	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3665	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.13923609337791	0	0	39.72	-0.530325227446729	0.733	1193.46478600625	185.410494882179	14.3671396257684	9.45456507510404	-0.313515679677363
9411038	-0.304518323508927	-0.367542707814263	-0.630784142588001	-0.512861624521399	-6.83772230820884	940.8752	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	57	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.85492078013362	0	0	40.4899872611465	-0.530325227446729	0.733	1187.2138461949	184.111278665832	14.3065228444586	9.39791075712102	-0.353538037604231
9411040	-0.301029995663113	-0.364516253184083	-0.627087997028053	-0.508638306164326	-6.83772230820884	940.2526	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	57	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	1.84724397418175	0	0	40.4841466498104	-0.530325227446729	0.733	1187.21322319368	184.108274495161	14.3065940155827	9.39822063734956	-0.345657595482787
9415926	0.546912643181366	0.414639146737176	0.0989896394015231	0.3451776165429	-6.83772230820884	900.0749	0	0	1.1787	152.4	0	0	2227.64839012507	2.0313	16.4140650406504	0	0	0.870965432540035	0.499997345452229	0	16.9091	56.9593	-4.67535390418416	11.6086	-0.553032729664674	1.1295	0.3509	0	86.9221951219512	0.227379392607975	0.102575608005831	100	10.6905691056911	0	2.50766602910644	0	0	48.3486373276776	-0.630413109261801	0.7699	1186.84721631764	184.318825463572	14.2813723290502	9.3369942230547	1.50214229289621
9411046	-0.424812155071184	-0.469800301795637	-0.72584215073401	-0.621602099050045	-6.83772230820884	1027.1755	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.212652489066756	0	0	39.72	-1.42829116817967	0.6492	1185.17313961551	174.739822506262	14.4121246180528	10.1033144185974	-0.624988939810503
9411044	-0.408935392972387	-0.455931955648484	-0.712198270067535	-0.605548319172033	-6.83772230820884	1025.9629	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.190931516912112	0	0	39.72	-1.42829116817967	0.6492	1185.16886632512	174.784620948616	14.4126096886184	10.1019992888951	-0.585483133723069
9411050	-0.401209493235791	-0.448550002025905	-0.705533773836203	-0.598599459216733	-5.94037223362271	1000.2435	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.368	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.232584082527534	0	0	39.72	-1.42829116817967	0.6492	1184.26969083619	175.48339030857	14.4314793870827	10.1039563921373	-0.565497366453907
9411048	-0.397940008670952	-0.444905551420471	-0.703334809736275	-0.595166283378352	-6.83772230820884	1000.2435	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.368	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.22753178948701	0	0	39.72	-1.42829116817967	0.6492	1184.27086400811	175.48553797251	14.4314864294376	10.1038634371042	-0.557291114049379
9411054	0.667266119382368	0.529301997788109	0.205745540942933	0.474216264076401	-6.83772230820884	1039.2255	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.37	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.16049786640768	0	0	39.72	-1.42829116817967	0.6492	1185.74532290424	175.872806610613	14.4126736236373	10.0449259145522	1.74465818065608
9415908	0.800648355364057	0.65301945109971	0.321184027302521	0.608739919068895	-6.83772230820884	1028.9578	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.363	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.114424713600349	0	0	39.72	-1.42829116817967	0.6492	1185.32343247788	176.005075170809	14.4202990410908	10.0532762906036	1.99860488183236
9409852	0.769007870943848	0.623766000134034	0.293804359919558	0.576916955965322	-6.83772230820884	1031.701	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997345452229	0	14.7826	53	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3691	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.132334737719728	0	0	39.72	-1.42829116817967	0.6492	1185.45184354175	175.981527239502	14.4181342507575	10.050235530504	1.93924395481255
9409808	0.812980166039547	0.651665603923032	0.317436496535308	0.611617110554442	-6.83772230820884	977.8766	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997381088459	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.3084	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.685083842943292	0	0	39.72	-0.530325227446729	0.733	1198.40416754561	175.990181611562	14.3390129658246	9.89063091230202	2.6132080318846
9409812	0.841422044402422	0.677333151419993	0.341434524578338	0.63978521298692	-6.83772230820884	979.5642	0	0	1.1804	152.4	0	0	2126.37637632006	2.1188	18.74	0	0	0.784260582566155	0.499997380062033	0	14.7826	52	-4.41407996959363	12.3204	-0.179448827561249	0.9891	0.2998	0	48.15	0.289723500764574	0.17012448132849	100	7.1	0	0.664470918510782	0	0	39.72	-0.530325227446729	0.733	1198.39030854555	176.018852918361	14.3401570262465	9.8914425806328	2.6349741577148
